 -1.969573 0.365775
 -1.963438 0.382844
 -1.957302 0.399783
 -1.951166 0.416587
 -1.945030 0.433249
 -1.938895 0.449765
 -1.932759 0.466128
 -1.926623 0.482333
 -1.920487 0.498375
 -1.914352 0.514248
 -1.908216 0.529947
 -1.902080 0.545466
 -1.895944 0.560800
 -1.889809 0.575945
 -1.883673 0.590894
 -1.877537 0.605643
 -1.871401 0.620187
 -1.865266 0.634521
 -1.859130 0.648640
 -1.852994 0.662539
 -1.846858 0.676213
 -1.840723 0.689658
 -1.834587 0.702870
 -1.828451 0.715844
 -1.822315 0.728575
 -1.816180 0.741059
 -1.810044 0.753292
 -1.803908 0.765270
 -1.797772 0.776989
 -1.791637 0.788444
 -1.785501 0.799632
 -1.779365 0.810549
 -1.773229 0.821192
 -1.767094 0.831556
 -1.760958 0.841639
 -1.754822 0.851437
 -1.748687 0.860946
 -1.742551 0.870163
 -1.736415 0.879085
 -1.730279 0.887710
 -1.724144 0.896034
 -1.718008 0.904054
 -1.711872 0.911768
 -1.705736 0.919173
 -1.699601 0.926267
 -1.693465 0.933047
 -1.687329 0.939510
 -1.681193 0.945656
 -1.675058 0.951481
 -1.668922 0.956983
 -1.662786 0.962161
 -1.656650 0.967014
 -1.650515 0.971538
 -1.644379 0.975734
 -1.638243 0.979599
 -1.632107 0.983132
 -1.625972 0.986332
 -1.619836 0.989198
 -1.613700 0.991728
 -1.607564 0.993923
 -1.601429 0.995780
 -1.595293 0.997301
 -1.589157 0.998483
 -1.583021 0.999328
 -1.576886 0.999833
 -1.570750 1.000000
 -1.564614 0.999828
 -1.558479 0.999317
 -1.552343 0.998468
 -1.546207 0.997280
 -1.540071 0.995755
 -1.533936 0.993892
 -1.527800 0.991692
 -1.521664 0.989157
 -1.515528 0.986286
 -1.509393 0.983081
 -1.503257 0.979543
 -1.497121 0.975673
 -1.490985 0.971473
 -1.484850 0.966943
 -1.478714 0.962086
 -1.472578 0.956903
 -1.466442 0.951395
 -1.460307 0.945565
 -1.454171 0.939415
 -1.448035 0.932947
 -1.441899 0.926162
 -1.435764 0.919064
 -1.429628 0.911654
 -1.423492 0.903935
 -1.417356 0.895911
 -1.411221 0.887582
 -1.405085 0.878953
 -1.398949 0.870026
 -1.392813 0.860804
 -1.386678 0.851291
 -1.380542 0.841489
 -1.374406 0.831402
 -1.368271 0.821033
 -1.362135 0.810387
 -1.355999 0.799465
 -1.349863 0.788273
 -1.343728 0.776814
 -1.337592 0.765091
 -1.331456 0.753109
 -1.325320 0.740872
 -1.319185 0.728384
 -1.313049 0.715650
 -1.306913 0.702672
 -1.300777 0.689457
 -1.294642 0.676008
 -1.288506 0.662330
 -1.282370 0.648428
 -1.276234 0.634306
 -1.270099 0.619969
 -1.263963 0.605422
 -1.257827 0.590670
 -1.251691 0.575718
 -1.245556 0.560570
 -1.239420 0.545233
 -1.233284 0.529711
 -1.227148 0.514010
 -1.221013 0.498134
 -1.214877 0.482090
 -1.208741 0.465882
 -1.202605 0.449516
 -1.196470 0.432998
 -1.190334 0.416334
 -1.184198 0.399528
 -1.178063 0.382587
 -1.171927 0.365516
 -1.165791 0.348322
 -1.159655 0.331009
 -1.153520 0.313585
 -1.147384 0.296054
 -1.141248 0.278423
 -1.135112 0.260697
 -1.128977 0.242883
 -1.122841 0.224987
 -1.116705 0.207015
 -1.110569 0.188972
 -1.104434 0.170866
 -1.098298 0.152701
 -1.092162 0.134485
 -1.086026 0.116223
 -1.079891 0.097922
 -1.073755 0.079588
 -1.067619 0.061226
 -1.061483 0.042844
 -1.055348 0.024448
 -1.049212 0.006043
 -1.043076 -0.012364
 -1.036940 -0.030767
 -1.030805 -0.049159
 -1.024669 -0.067534
 -1.018533 -0.085887
 -1.012397 -0.104211
 -1.006262 -0.122499
 -1.000126 -0.140746
 -0.993990 -0.158945
 -0.987854 -0.177090
 -0.981719 -0.195176
 -0.975583 -0.213195
 -0.969447 -0.231142
 -0.963312 -0.249010
 -0.957176 -0.266794
 -0.951040 -0.284488
 -0.944904 -0.302086
 -0.938769 -0.319581
 -0.932633 -0.336968
 -0.926497 -0.354240
 -0.920361 -0.371393
 -0.914226 -0.388420
 -0.908090 -0.405315
 -0.901954 -0.422073
 -0.895818 -0.438687
 -0.889683 -0.455154
 -0.883547 -0.471466
 -0.877411 -0.487618
 -0.871275 -0.503605
 -0.865140 -0.519421
 -0.859004 -0.535062
 -0.852868 -0.550521
 -0.846732 -0.565794
 -0.840597 -0.580875
 -0.834461 -0.595759
 -0.828325 -0.610441
 -0.822189 -0.624916
 -0.816054 -0.639180
 -0.809918 -0.653227
 -0.803782 -0.667053
 -0.797646 -0.680653
 -0.791511 -0.694022
 -0.785375 -0.707156
 -0.779239 -0.720050
 -0.773104 -0.732701
 -0.766968 -0.745103
 -0.760832 -0.757253
 -0.754696 -0.769146
 -0.748561 -0.780779
 -0.742425 -0.792147
 -0.736289 -0.803246
 -0.730153 -0.814074
 -0.724018 -0.824626
 -0.717882 -0.834898
 -0.711746 -0.844887
 -0.705610 -0.854590
 -0.699475 -0.864004
 -0.693339 -0.873125
 -0.687203 -0.881950
 -0.681067 -0.890476
 -0.674932 -0.898701
 -0.668796 -0.906621
 -0.662660 -0.914234
 -0.656524 -0.921537
 -0.650389 -0.928527
 -0.644253 -0.935204
 -0.638117 -0.941563
 -0.631981 -0.947603
 -0.625846 -0.953323
 -0.619710 -0.958719
 -0.613574 -0.963791
 -0.607438 -0.968535
 -0.601303 -0.972952
 -0.595167 -0.977039
 -0.589031 -0.980795
 -0.582896 -0.984219
 -0.576760 -0.987310
 -0.570624 -0.990065
 -0.564488 -0.992486
 -0.558353 -0.994570
 -0.552217 -0.996317
 -0.546081 -0.997726
 -0.539945 -0.998798
 -0.533810 -0.999531
 -0.527674 -0.999925
 -0.521538 -0.999981
 -0.515402 -0.999698
 -0.509267 -0.999076
 -0.503131 -0.998115
 -0.496995 -0.996817
 -0.490859 -0.995180
 -0.484724 -0.993207
 -0.478588 -0.990897
 -0.472452 -0.988251
 -0.466316 -0.985271
 -0.460181 -0.981956
 -0.454045 -0.978309
 -0.447909 -0.974330
 -0.441773 -0.970022
 -0.435638 -0.965384
 -0.429502 -0.960420
 -0.423366 -0.955130
 -0.417230 -0.949517
 -0.411095 -0.943581
 -0.404959 -0.937327
 -0.398823 -0.930754
 -0.392688 -0.923866
 -0.386552 -0.916665
 -0.380416 -0.909154
 -0.374280 -0.901335
 -0.368145 -0.893210
 -0.362009 -0.884782
 -0.355873 -0.876055
 -0.349737 -0.867031
 -0.343602 -0.857713
 -0.337466 -0.848105
 -0.331330 -0.838209
 -0.325194 -0.828029
 -0.319059 -0.817569
 -0.312923 -0.806831
 -0.306787 -0.795820
 -0.300651 -0.784540
 -0.294516 -0.772994
 -0.288380 -0.761186
 -0.282244 -0.749120
 -0.276108 -0.736800
 -0.269973 -0.724231
 -0.263837 -0.711416
 -0.257701 -0.698360
 -0.251565 -0.685067
 -0.245430 -0.671543
 -0.239294 -0.657791
 -0.233158 -0.643816
 -0.227022 -0.629623
 -0.220887 -0.615216
 -0.214751 -0.600601
 -0.208615 -0.585783
 -0.202479 -0.570766
 -0.196344 -0.555556
 -0.190208 -0.540157
 -0.184072 -0.524576
 -0.177937 -0.508817
 -0.171801 -0.492885
 -0.165665 -0.476786
 -0.159529 -0.460526
 -0.153394 -0.444110
 -0.147258 -0.427543
 -0.141122 -0.410832
 -0.134986 -0.393981
 -0.128851 -0.376997
 -0.122715 -0.359885
 -0.116579 -0.342651
 -0.110443 -0.325301
 -0.104308 -0.307841
 -0.098172 -0.290276
 -0.092036 -0.272614
 -0.085900 -0.254858
 -0.079765 -0.237017
 -0.073629 -0.219095
 -0.067493 -0.201099
 -0.061357 -0.183035
 -0.055222 -0.164908
 -0.049086 -0.146726
 -0.042950 -0.128494
 -0.036814 -0.110219
 -0.030679 -0.091906
 -0.024543 -0.073562
 -0.018407 -0.055194
 -0.012271 -0.036806
 -0.006136 -0.018406
 -0.000000 -0.000000
 0.006136 0.018406
 0.012271 0.036806
 0.018407 0.055194
 0.024543 0.073562
 0.030679 0.091906
 0.036814 0.110219
 0.042950 0.128494
 0.049086 0.146726
 0.055222 0.164908
 0.061357 0.183035
 0.067493 0.201099
 0.073629 0.219095
 0.079765 0.237017
 0.085900 0.254858
 0.092036 0.272614
 0.098172 0.290276
 0.104308 0.307841
 0.110443 0.325301
 0.116579 0.342651
 0.122715 0.359885
 0.128851 0.376997
 0.134986 0.393981
 0.141122 0.410832
 0.147258 0.427543
 0.153394 0.444110
 0.159529 0.460526
 0.165665 0.476786
 0.171801 0.492885
 0.177937 0.508817
 0.184072 0.524576
 0.190208 0.540157
 0.196344 0.555556
 0.202479 0.570766
 0.208615 0.585783
 0.214751 0.600601
 0.220887 0.615216
 0.227022 0.629623
 0.233158 0.643816
 0.239294 0.657791
 0.245430 0.671543
 0.251565 0.685067
 0.257701 0.698360
 0.263837 0.711416
 0.269973 0.724231
 0.276108 0.736800
 0.282244 0.749120
 0.288380 0.761186
 0.294516 0.772994
 0.300651 0.784540
 0.306787 0.795820
 0.312923 0.806831
 0.319059 0.817569
 0.325194 0.828029
 0.331330 0.838209
 0.337466 0.848105
 0.343602 0.857713
 0.349737 0.867031
 0.355873 0.876055
 0.362009 0.884782
 0.368145 0.893210
 0.374280 0.901335
 0.380416 0.909154
 0.386552 0.916665
 0.392687 0.923866
 0.398823 0.930754
 0.404959 0.937327
 0.411095 0.943581
 0.417230 0.949517
 0.423366 0.955130
 0.429502 0.960420
 0.435638 0.965384
 0.441773 0.970022
 0.447909 0.974330
 0.454045 0.978309
 0.460181 0.981956
 0.466316 0.985271
 0.472452 0.988251
 0.478588 0.990897
 0.484724 0.993207
 0.490859 0.995180
 0.496995 0.996817
 0.503131 0.998115
 0.509267 0.999076
 0.515402 0.999698
 0.521538 0.999981
 0.527674 0.999925
 0.533810 0.999531
 0.539945 0.998798
 0.546081 0.997726
 0.552217 0.996317
 0.558353 0.994570
 0.564488 0.992486
 0.570624 0.990065
 0.576760 0.987310
 0.582896 0.984219
 0.589031 0.980795
 0.595167 0.977039
 0.601303 0.972952
 0.607438 0.968535
 0.613574 0.963791
 0.619710 0.958719
 0.625846 0.953323
 0.631981 0.947603
 0.638117 0.941563
 0.644253 0.935204
 0.650389 0.928527
 0.656524 0.921537
 0.662660 0.914234
 0.668796 0.906621
 0.674932 0.898701
 0.681067 0.890476
 0.687203 0.881950
 0.693339 0.873125
 0.699475 0.864004
 0.705610 0.854590
 0.711746 0.844887
 0.717882 0.834898
 0.724018 0.824626
 0.730153 0.814074
 0.736289 0.803246
 0.742425 0.792147
 0.748561 0.780779
 0.754696 0.769146
 0.760832 0.757253
 0.766968 0.745103
 0.773104 0.732701
 0.779239 0.720050
 0.785375 0.707156
 0.791511 0.694022
 0.797646 0.680653
 0.803782 0.667053
 0.809918 0.653227
 0.816054 0.639180
 0.822189 0.624916
 0.828325 0.610441
 0.834461 0.595759
 0.840597 0.580875
 0.846732 0.565794
 0.852868 0.550521
 0.859004 0.535062
 0.865140 0.519421
 0.871275 0.503605
 0.877411 0.487618
 0.883547 0.471466
 0.889683 0.455154
 0.895818 0.438687
 0.901954 0.422073
 0.908090 0.405315
 0.914226 0.388420
 0.920361 0.371393
 0.926497 0.354240
 0.932633 0.336968
 0.938769 0.319581
 0.944904 0.302086
 0.951040 0.284488
 0.957176 0.266794
 0.963312 0.249010
 0.969447 0.231142
 0.975583 0.213195
 0.981719 0.195176
 0.987854 0.177090
 0.993990 0.158945
 1.000126 0.140746
 1.006262 0.122499
 1.012397 0.104211
 1.018533 0.085887
 1.024669 0.067534
 1.030805 0.049159
 1.036940 0.030767
 1.043076 0.012364
 1.049212 -0.006043
 1.055348 -0.024448
 1.061483 -0.042844
 1.067619 -0.061226
 1.073755 -0.079588
 1.079891 -0.097922
 1.086026 -0.116223
 1.092162 -0.134485
 1.098298 -0.152701
 1.104434 -0.170866
 1.110569 -0.188972
 1.116705 -0.207015
 1.122841 -0.224987
 1.128977 -0.242883
 1.135112 -0.260697
 1.141248 -0.278423
 1.147384 -0.296054
 1.153520 -0.313585
 1.159655 -0.331009
 1.165791 -0.348322
 1.171927 -0.365516
 1.178062 -0.382587
 1.184198 -0.399528
 1.190334 -0.416334
 1.196470 -0.432998
 1.202605 -0.449516
 1.208741 -0.465882
 1.214877 -0.482090
 1.221013 -0.498134
 1.227148 -0.514010
 1.233284 -0.529711
 1.239420 -0.545233
 1.245556 -0.560570
 1.251691 -0.575718
 1.257827 -0.590670
 1.263963 -0.605422
 1.270099 -0.619969
 1.276234 -0.634306
 1.282370 -0.648428
 1.288506 -0.662330
 1.294642 -0.676008
 1.300777 -0.689457
 1.306913 -0.702672
 1.313049 -0.715650
 1.319185 -0.728384
 1.325320 -0.740872
 1.331456 -0.753109
 1.337592 -0.765091
 1.343728 -0.776814
 1.349863 -0.788273
 1.355999 -0.799465
 1.362135 -0.810387
 1.368271 -0.821033
 1.374406 -0.831402
 1.380542 -0.841489
 1.386678 -0.851291
 1.392813 -0.860804
 1.398949 -0.870026
 1.405085 -0.878953
 1.411221 -0.887582
 1.417356 -0.895911
 1.423492 -0.903935
 1.429628 -0.911654
 1.435764 -0.919064
 1.441899 -0.926162
 1.448035 -0.932947
 1.454171 -0.939415
 1.460307 -0.945565
 1.466442 -0.951395
 1.472578 -0.956903
 1.478714 -0.962086
 1.484850 -0.966943
 1.490985 -0.971473
 1.497121 -0.975673
 1.503257 -0.979543
 1.509393 -0.983081
 1.515528 -0.986286
 1.521664 -0.989157
 1.527800 -0.991692
 1.533936 -0.993892
 1.540071 -0.995755
 1.546207 -0.997280
 1.552343 -0.998468
 1.558479 -0.999317
 1.564614 -0.999828
 1.570750 -1.000000
 1.576886 -0.999833
 1.583021 -0.999328
 1.589157 -0.998483
 1.595293 -0.997301
 1.601429 -0.995780
 1.607564 -0.993923
 1.613700 -0.991728
 1.619836 -0.989198
 1.625972 -0.986332
 1.632107 -0.983132
 1.638243 -0.979599
 1.644379 -0.975734
 1.650515 -0.971538
 1.656650 -0.967014
 1.662786 -0.962161
 1.668922 -0.956983
 1.675058 -0.951481
 1.681193 -0.945656
 1.687329 -0.939510
 1.693465 -0.933047
 1.699601 -0.926267
 1.705736 -0.919173
 1.711872 -0.911768
 1.718008 -0.904054
 1.724144 -0.896034
 1.730279 -0.887710
 1.736415 -0.879085
 1.742551 -0.870163
 1.748687 -0.860946
 1.754822 -0.851437
 1.760958 -0.841639
 1.767094 -0.831556
 1.773229 -0.821192
 1.779365 -0.810549
 1.785501 -0.799632
 1.791637 -0.788444
 1.797772 -0.776989
 1.803908 -0.765270
 1.810044 -0.753292
 1.816180 -0.741059
 1.822315 -0.728575
 1.828451 -0.715844
 1.834587 -0.702870
 1.840723 -0.689658
 1.846858 -0.676213
 1.852994 -0.662539
 1.859130 -0.648640
 1.865266 -0.634521
 1.871401 -0.620187
 1.877537 -0.605643
 1.883673 -0.590894
 1.889809 -0.575945
 1.895944 -0.560800
 1.902080 -0.545466
 1.908216 -0.529947
 1.914352 -0.514248
 1.920487 -0.498375
 1.926623 -0.482333
 1.932759 -0.466128
 1.938895 -0.449765
 1.945030 -0.433249
 1.951166 -0.416587
 1.957302 -0.399783
 1.963437 -0.382844
 1.969573 -0.365775
 1.975709 -0.348583
 1.981845 -0.331272
 1.987980 -0.313849
 1.994116 -0.296319
 2.000252 -0.278690
 2.006388 -0.260965
 2.012523 -0.243153
 2.018659 -0.225258
 2.024795 -0.207287
 2.030931 -0.189245
 2.037066 -0.171139
 2.043202 -0.152976
 2.049338 -0.134760
 2.055474 -0.116499
 2.061609 -0.098199
 2.067745 -0.079865
 2.073881 -0.061504
 2.080017 -0.043122
 2.086152 -0.024726
 2.092288 -0.006321
 2.098424 0.012086
 2.104560 0.030489
 2.110695 0.048881
 2.116831 0.067257
 2.122967 0.085610
 2.129103 0.103934
 2.135238 0.122223
 2.141374 0.140471
 2.147510 0.158671
 2.153646 0.176817
 2.159781 0.194903
 2.165917 0.212923
 2.172053 0.230871
 2.178188 0.248741
 2.184324 0.266526
 2.190460 0.284222
 2.196596 0.301821
 2.202731 0.319317
 2.208867 0.336706
 2.215003 0.353980
 2.221139 0.371135
 2.227274 0.388163
 2.233410 0.405061
 2.239546 0.421821
 2.245682 0.438438
 2.251817 0.454906
 2.257953 0.471221
 2.264089 0.487375
 2.270225 0.503365
 2.276360 0.519184
 2.282496 0.534827
 2.288632 0.550289
 2.294768 0.565564
 2.300903 0.580648
 2.307039 0.595535
 2.313175 0.610221
 2.319311 0.624699
 2.325446 0.638966
 2.331582 0.653017
 2.337718 0.666846
 2.343854 0.680449
 2.349989 0.693822
 2.356125 0.706959
 2.362261 0.719857
 2.368396 0.732512
 2.374532 0.744918
 2.380668 0.757071
 2.386804 0.768968
 2.392939 0.780605
 2.399075 0.791977
 2.405211 0.803081
 2.411347 0.813912
 2.417482 0.824468
 2.423618 0.834745
 2.429754 0.844739
 2.435890 0.854446
 2.442025 0.863864
 2.448161 0.872989
 2.454297 0.881819
 2.460433 0.890350
 2.466568 0.898579
 2.472704 0.906503
 2.478840 0.914121
 2.484976 0.921429
 2.491111 0.928424
 2.497247 0.935105
 2.503383 0.941469
 2.509519 0.947515
 2.515654 0.953239
 2.521790 0.958640
 2.527926 0.963716
 2.534062 0.968466
 2.540197 0.972888
 2.546333 0.976980
 2.552469 0.980741
 2.558604 0.984170
 2.564740 0.987265
 2.570876 0.990026
 2.577012 0.992452
 2.583147 0.994541
 2.589283 0.996293
 2.595419 0.997708
 2.601555 0.998784
 2.607690 0.999522
 2.613826 0.999922
 2.619962 0.999983
 2.626098 0.999704
 2.632233 0.999088
 2.638369 0.998132
 2.644505 0.996839
 2.650641 0.995208
 2.656776 0.993239
 2.662912 0.990934
 2.669048 0.988294
 2.675184 0.985318
 2.681319 0.982009
 2.687455 0.978367
 2.693591 0.974393
 2.699727 0.970089
 2.705862 0.965457
 2.711998 0.960497
 2.718134 0.955212
 2.724270 0.949604
 2.730405 0.943673
 2.736541 0.937423
 2.742677 0.930856
 2.748812 0.923973
 2.754948 0.916776
 2.761084 0.909270
 2.767220 0.901455
 2.773355 0.893335
 2.779491 0.884912
 2.785627 0.876189
 2.791763 0.867169
 2.797898 0.857856
 2.804034 0.848252
 2.810170 0.838360
 2.816306 0.828185
 2.822441 0.817729
 2.828577 0.806995
 2.834713 0.795989
 2.840849 0.784712
 2.846984 0.773170
 2.853120 0.761366
 2.859256 0.749304
 2.865392 0.736988
 2.871527 0.724422
 2.877663 0.711611
 2.883799 0.698559
 2.889935 0.685270
 2.896070 0.671749
 2.902206 0.658000
 2.908342 0.644028
 2.914478 0.629839
 2.920613 0.615435
 2.926749 0.600824
 2.932885 0.586008
 2.939021 0.570994
 2.945156 0.555787
 2.951292 0.540391
 2.957428 0.524812
 2.963563 0.509056
 2.969699 0.493127
 2.975835 0.477031
 2.981971 0.460773
 2.988106 0.444359
 2.994242 0.427795
 3.000378 0.411085
 3.006514 0.394237
 3.012649 0.377254
 3.018785 0.360144
 3.024921 0.342912
 3.031057 0.325564
 3.037192 0.308105
 3.043328 0.290542
 3.049464 0.272881
 3.055600 0.255127
 3.061735 0.237287
 3.067871 0.219366
 3.074007 0.201371
 3.080143 0.183308
 3.086278 0.165182
 3.092414 0.147001
 3.098550 0.128770
 3.104686 0.110495
 3.110821 0.092183
 3.116957 0.073840
 3.123093 0.055471
 3.129229 0.037084
 3.135364 0.018684
 3.141500 0.000278
